UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
James Schladt,@JamesSchladt,2021-09-02T21:50:36.000Z,"James Schladt
@JamesSchladt
·
Sep 2, 2021","Replying to 
@plantmath1
 and 
@moneycarpenter",,1,,2,[],https://twitter.com/JamesSchladt/status/1433547935275438083
,,2021-09-02T21:07:11.000Z,,,,,,,[],https://twitter.com/cho_wilfred/status/1433537010291990529
,,2021-09-02T21:07:03.000Z,,,,,,,[],https://twitter.com/cho_wilfred/status/1433536977823940608
,,2021-09-02T21:07:02.000Z,,,,,,,[],https://twitter.com/cho_wilfred/status/1433536973159886859
,,2021-09-02T21:02:16.000Z,,,📚 🎉,,,,"['https://pbs.twimg.com/media/E-TxL9lXsAEeb7p?format=jpg&name=900x900', 'https://pbs.twimg.com/media/E-TxL9hX0AAd43J?format=jpg&name=small', 'https://pbs.twimg.com/media/E-TxL9hXIAAZFSE?format=jpg&name=small']",https://twitter.com/Project3Trading/status/1433535772553003016
Gradient Investments,@Gradient_Invest,2021-09-02T21:01:18.000Z,"Gradient Investments
@Gradient_Invest
·
Sep 2, 2021","PM Mariann Montagne joined 
@KellyCNBC
, 
@stevekovach
 and 
@JBoorstin
 on 
@CNBCTheExchange
 #RapidFire segment to react to Cathie Wood's latest moves, Ark's transparency #ETF, ad dominance at major digital platforms and $APPL newest features $ZM $HOOD",,,,,[],https://twitter.com/Gradient_Invest/status/1433535529857990668
SwingTraderStocks,@SwingTraderstoc,2021-09-02T21:00:48.000Z,"SwingTraderStocks
@SwingTraderstoc
·
Sep 2, 2021",Elvis's picks for the evening 09-02-2021 from the category NYSE. See https://swingtraderstocks.com/sample-email/ Please do your DD.. $LCI $NLS $PPT $RGS $TEN $VXX $ZM,🍊 🍊,1,1,,[],https://twitter.com/SwingTraderstoc/status/1433535400916647940
Options Trading with Cole,@StockOptionCole,2021-09-02T20:59:06.000Z,"Options Trading with Cole
@StockOptionCole
·
Sep 2, 2021","Replying to 
@christianjjjp
 and 
@291",,,,,[],https://twitter.com/StockOptionCole/status/1433534974058131458
T2G x STXRBOY999,@STXRBOY999,2021-09-02T20:56:00.000Z,"T2G x STXRBOY999
@STXRBOY999
·
Sep 2, 2021","Replying to 
@TraderJoesss",🧛 😐,,,8,[],https://twitter.com/STXRBOY999/status/1433534193909129224
Ophir Gottlieb,@OphirGottlieb,2021-09-02T20:55:57.000Z,"Ophir Gottlieb
@OphirGottlieb
·
Sep 2, 2021","$PD 

Customers

$CRM
$ZM
$TWLO
$TWTR
$PINS
$WDAY
@stripe
 
$SQ
$BILL
$NFLX
$UBER

... and on...

/9",,2,3,21,[],https://twitter.com/OphirGottlieb/status/1433534183771545600
Kiplinger,@Kiplinger,2021-09-02T20:39:51.000Z,"Kiplinger
@Kiplinger
·
Sep 2, 2021","Stock Market Today (9/2/21): Jobless Claims Drop, Energy Stocks Pop
(Discussed: $XLE $XOM $COP $SPX $IXIC $DJIA $RUT $ZM $CHWY $FIVE $XLV $USO $GLD $VIX $BTC)",,,,1,['https://pbs.twimg.com/card_img/1645412613113913345/ZqMkpYsa?format=jpg&name=medium'],https://twitter.com/Kiplinger/status/1433530128936669186
Wilfred Cho,@cho_wilfred,2021-09-02T21:07:11.000Z,"Wilfred Cho
@cho_wilfred
·
Sep 2, 2021","Below30DaysMa
$SFIX $39.45 -6.32% -5.35% -26.60% -26.05% 30.26
$TEN $14.48 -2.43% -7.18% -17.26% -22.44% 33.32
$WISH $7.38 0.00% 10.81% -28.42% -4.65% 41.74
$ZM $293.40 0.87% -13.87% -21.73% -10.47% 27.47",,,,,[],https://twitter.com/cho_wilfred/status/1433537010291990529
Wilfred Cho,@cho_wilfred,2021-09-02T21:07:03.000Z,"Wilfred Cho
@cho_wilfred
·
Sep 2, 2021","WeeklyDown10
$CHWY $79.43 -9.15% -11.30% -8.44% 8.02% 35.70
$LOV $3.08 -2.53% -12.50% -21.83% -47.53% 38.36
$PTON $100.99 0.95% -11.48% -15.33% -7.26% 36.34
$ZM $293.40 0.87% -13.87% -21.73% -10.47% 27.47",,,,,[],https://twitter.com/cho_wilfred/status/1433536977823940608
Wilfred Cho,@cho_wilfred,2021-09-02T21:07:02.000Z,"Wilfred Cho
@cho_wilfred
·
Sep 2, 2021","MonthlyDown20
$REGI $47.33 0.08% -5.28% -20.21% -26.04% 33.70
$SFIX $39.45 -6.32% -5.35% -26.60% -26.05% 30.26
$WISH $7.38 0.00% 10.81% -28.42% -4.65% 41.74
$ZM $293.40 0.87% -13.87% -21.73% -10.47% 27.47",,,,,[],https://twitter.com/cho_wilfred/status/1433536973159886859
Project 3,@Project3Trading,2021-09-02T21:02:16.000Z,"Project 3
@Project3Trading
·
Sep 2, 2021","All adding up

#DayTheCeo #Project3 #OptionsTrading #Stocks #StockMarket #Profits #investing #trading $ZM $MRNA",📚 🎉,,1,1,"['https://pbs.twimg.com/media/E-TxL9lXsAEeb7p?format=jpg&name=900x900', 'https://pbs.twimg.com/media/E-TxL9hX0AAd43J?format=jpg&name=small', 'https://pbs.twimg.com/media/E-TxL9hXIAAZFSE?format=jpg&name=small']",https://twitter.com/Project3Trading/status/1433535772553003016
クリストファー,@KaeJhee,2021-09-02T20:38:14.000Z,"クリストファー
@KaeJhee
·
Sep 2, 2021","I don’t know a single person who is saying they will revert back to paper signatures after going to a digital solution like $DOCU. The same cannot be said of $ZM, which people will revert from in certain times where they feel comfortable or safe. 

*NFA",🎒,,1,2,[],https://twitter.com/KaeJhee/status/1433529725117517827
クリストファー,@KaeJhee,2021-09-02T20:38:13.000Z,"クリストファー
@KaeJhee
·
Sep 2, 2021","I see comparisons being made, but there are differences from $ZM and $DOCU. DocuSign is considered a wfa/wfh stock but it’s not just that. The firm I’m with transitioned years before Covid and haven’t looked back. DocuSign and other cloud-based document platforms save time and $$",🎒,1,,2,[],https://twitter.com/KaeJhee/status/1433529721657167873
Wilfred Cho,@cho_wilfred,2021-09-02T20:37:10.000Z,"Wilfred Cho
@cho_wilfred
·
Sep 2, 2021","Below30DaysMa
$SFIX $39.44 -6.34% -5.37% -26.62% -26.07% 30.24
$TEN $14.48 -2.43% -7.18% -17.26% -22.44% 33.32
$WISH $7.36 -0.27% 10.51% -28.61% -4.91% 41.55
$ZM $294.10 1.11% -13.66% -21.55% -10.26% 27.91",,,,,[],https://twitter.com/cho_wilfred/status/1433529457260646408
Wilfred Cho,@cho_wilfred,2021-09-02T20:37:04.000Z,"Wilfred Cho
@cho_wilfred
·
Sep 2, 2021","WeeklyDown10
$CHWY $79.40 -9.18% -11.33% -8.47% 7.98% 35.67
$LOV $3.08 -2.53% -12.50% -21.83% -47.53% 38.36
$PTON $100.75 0.71% -11.69% -15.53% -7.48% 35.92
$ZM $294.10 1.11% -13.66% -21.55% -10.26% 27.91",,,,,[],https://twitter.com/cho_wilfred/status/1433529429536374786
Wilfred Cho,@cho_wilfred,2021-09-02T20:37:03.000Z,"Wilfred Cho
@cho_wilfred
·
Sep 2, 2021","MonthlyDown20
$REGI $47.31 0.04% -5.32% -20.25% -26.07% 33.64
$SFIX $39.44 -6.34% -5.37% -26.62% -26.07% 30.24
$WISH $7.36 -0.27% 10.51% -28.61% -4.91% 41.55
$ZM $294.10 1.11% -13.66% -21.55% -10.26% 27.91",,,,,[],https://twitter.com/cho_wilfred/status/1433529425878917122
BubbleBoy,@FinanceBubble,2021-09-02T20:36:33.000Z,"BubbleBoy
@FinanceBubble
·
Sep 2, 2021","Thinking $ZM will rip one more time before they slam it down again.

Basically the same price movement as $ROKU

High short interest, shake out the put buyers by driving it up, then flush the price again.",,,,1,[],https://twitter.com/FinanceBubble/status/1433529300595191813
F8,@fortune8,2021-09-03T23:44:09.000Z,"F8
@fortune8
·
Sep 3, 2021",$ZM https://schrts.co/PDCCgQVZ 300 is resistance and no reversal on chart.,,,,,[],https://twitter.com/fortune8/status/1433938898917335045
Investor News,@newsfilterio,2021-09-03T23:36:56.000Z,"Investor News
@newsfilterio
·
Sep 3, 2021","United Airlines, Procter & Gamble, Moderna: Stocks That Defined the Week $PG $MRNA $ZM $GOOG $MDLZ https://newsfilter.io/articles/united-airlines-procter--gamble-moderna-stocks-that-defined-the-week-5c38201da5327f38c98c3ee28f6b58b6…",,,,,[],https://twitter.com/newsfilterio/status/1433937081487794181
Stephen Nicholas DeWolfe,@thevoidbeckon,2021-09-03T23:34:30.000Z,"Stephen Nicholas DeWolfe
@thevoidbeckon
·
Sep 3, 2021","Replying to 
@CL_fTrader",,,,1,[],https://twitter.com/thevoidbeckon/status/1433936468565577729
Interactive Video Marketing,@InteractiveVid2,2021-09-03T23:15:08.000Z,"Interactive Video Marketing
@InteractiveVid2
·
Sep 3, 2021","$VERB 
@Verbtech_co
 #AESencryption #CyberSecurity #DataProtection #ShopOnline #OnlineShopping #Shoppable #LiveStream #Shopping #SalesTool $ZM 

Verb's Marketplace will be the Worlds Largest LIVE Digital Shopping Mall !

http://InteractiveVideoMarketing.net/ecommerce.html",,,3,2,[],https://twitter.com/InteractiveVid2/status/1433931595988209666
Frank Wang,@FrankYanWang,2021-09-04T23:43:46.000Z,"Frank Wang
@FrankYanWang
·
Sep 4, 2021","Yes, I think $ZM will be a market beater next 5-10 years. It is my 2nd largest position.",,1,,3,[],https://twitter.com/FrankYanWang/status/1434301190762684420
Frank Wang,@FrankYanWang,2021-09-04T23:43:01.000Z,"Frank Wang
@FrankYanWang
·
Sep 4, 2021","Replying to 
@Mattey0
 @DanJakaitis
 and 
@JamesMcGains",,,,,[],https://twitter.com/FrankYanWang/status/1434301000408391684
"Trade Alerts, Trade Ideas and Crypto",@AlertTrade,2021-09-04T23:05:02.000Z,"Trade Alerts, Trade Ideas and Crypto
@AlertTrade
·
Sep 4, 2021","  You are invited to test drive TradeIdeas PREMIUM features for 2 weeks!

  via ⟶ https://buff.ly/38kgKf4 


$ES_F $SPY $SPX $SPLK $ZM $CRWD $NDSN $VEEV $BNR $PLAN $PVH $SOL $PTON $MRVL $GPS $WDAY $DELL $HPQ $VMW $BILL $OLLI $DOMO $LTRX $AFYA $RCEL $FXLV $SNPO $RPID",🔴 🔴 ⭐ 📊,,1,1,[],https://twitter.com/AlertTrade/status/1434291444211232771
agent bubblegum,@kaitduffy,2021-09-04T22:46:17.000Z,"agent bubblegum
@kaitduffy
·
Sep 4, 2021","Replying to 
@stocksandteeth",,1,,,[],https://twitter.com/kaitduffy/status/1434286723232669697
"Trade Alerts, Trade Ideas and Crypto",@AlertTrade,2021-09-04T22:44:04.000Z,"Trade Alerts, Trade Ideas and Crypto
@AlertTrade
·
Sep 4, 2021","Trading Ideas: Trade Review: How I Traded $PINS, $ZM, $CRWD, $UNH, $SPCE W/ Ent http://dlvr.it/S6y6kD  FREE trade-of-week via ⟶ http://freetrade.pw",📈,,,,['https://pbs.twimg.com/media/E-ebqwsVQAAlmbo?format=jpg&name=medium'],https://twitter.com/AlertTrade/status/1434286167113879552
"Trade Alerts, Trade Ideas and Crypto",@AlertTrade,2021-09-04T19:56:08.000Z,"Trade Alerts, Trade Ideas and Crypto
@AlertTrade
·
Sep 4, 2021"," This stock trading software analyzes MILLIONS of trades while you sleep to find the best trade setups.

Auto-Trading Monthly Performance via ⟶ https://go.trade-ideas.com/SH5B

#AI #HollyAI #AutoTrading #Stocks
$SONN $GSAT $BBIG $VIPS $EDU $SPRT $FUTU $ZM $T $LU",➡,1,3,,['https://pbs.twimg.com/media/E-d1OsLWUAAGYih?format=png&name=small'],https://twitter.com/AlertTrade/status/1434243903507533825
EliteOptionsTrader,@EliteOptions2,2021-09-04T19:45:03.000Z,"EliteOptionsTrader
@EliteOptions2
·
Sep 4, 2021","Good afternoon everyone!

If anyone has any chart requests, questions about trading/trading psychology, or about subscribing to our Private Twitter, please feel free to ask!

Sign up: https://elite.tradewithinsight.com

$AAPL $SPY $AMZN $FB $TSLA $PLTR $NFLX $NVDA $BBIG $GME $BABA $AMD $ZM",,25,5,30,['https://pbs.twimg.com/media/E-dysQEXoAAfCcY?format=jpg&name=medium'],https://twitter.com/EliteOptions2/status/1434241114698096642
Lucid - ARK Invest ETF & Portfolio Tracker,@lucidtracking,2021-09-04T19:37:50.000Z,"Lucid - ARK Invest ETF & Portfolio Tracker
@lucidtracking
·
Sep 4, 2021","Top 5 Weekly Aggregated Market 'Buy' Orders #ARKInvest

Week of 8/30/2021 | Updated: 9/3/2021

Rank | Symbol | Agg MV | # of Days
1 - $ZM $56.186M | x1
2 - $ROKU $44.106M | x1
3 - $FATE $39.635M | x5
4 - $PFE $38.189M | x5
5 - $GENI $22.813M | x5",,,,,[],https://twitter.com/lucidtracking/status/1434239298417483778
Cesar Ruiz,@Rueez7,2021-09-04T19:33:18.000Z,"Cesar Ruiz
@Rueez7
·
Sep 4, 2021","Replying to 
@iTradeContracts",,1,,,[],https://twitter.com/Rueez7/status/1434238159663943682
GrowthInvestor,@MrTrustworthy,2021-09-04T19:16:36.000Z,"GrowthInvestor
@MrTrustworthy
·
Sep 4, 2021","Replying to 
@FrankYanWang",,1,1,5,[],https://twitter.com/MrTrustworthy/status/1434233953884377089
StockTweets,@StockTweets6,2021-09-04T19:15:07.000Z,"StockTweets
@StockTweets6
·
Sep 4, 2021","Ark's Cathie Wood Trumpets Tesla, Zoom, Crypto, Dismisses Bubble Fears https://markets.businessinsider.com/news/stocks/ark-invest-cathie-wood-tesla-zoom-robinhood-crypto-bubble-paulson-2021-9… $TSLA $ZM $BTC $Spy",,,,,['https://pbs.twimg.com/card_img/1643090922136285187/Dyg8-e6W?format=jpg&name=medium'],https://twitter.com/StockTweets6/status/1434233580851503108
HedgeMind,@HedgeMind,2021-09-04T19:13:36.000Z,"HedgeMind
@HedgeMind
·
Sep 4, 2021","Weekly Analysis of Cathie Wood's Intraday Trades as of 9/3

Cathie Wood's ARK acquired ~$380M of shares in ~30 stocks.

~50% of money went to these 5 stocks:
$ZM tweeted.
$ROKU 
$FATE
$PFE
$GENI

ARK acquired more shares in:
$PTON
$HOOD
$TDOC
$STNE
$NVTA",,1,5,28,"['https://pbs.twimg.com/media/E-drI0WVIAEgmj8?format=jpg&name=medium', 'https://pbs.twimg.com/profile_images/1587935381835902976/RaybYvOL_normal.png']",https://twitter.com/HedgeMind/status/1434233202634199041
UltraAlgo™,@ShortAlgoTrades,2021-09-04T18:04:10.000Z,"UltraAlgo™
@ShortAlgoTrades
·
Sep 4, 2021",$ZM Waiting for Short signal on ZM  with https://zpr.io/4BtmcrXgfUT2. Learn more at https://zpr.io/HiXhW,,,,,['https://pbs.twimg.com/media/E-dbmdfWEAEi0sn?format=png&name=small'],https://twitter.com/ShortAlgoTrades/status/1434215725783207941
The Fly,@theflynews,2021-09-04T18:00:00.000Z,"The Fly
@theflynews
·
Sep 4, 2021","Zoom Q2 #earnings fail to impress as Twitter unveils Super Follows, Safety Mode #features. Find out more in ""#SocialStocks"" weekly from 
@theflynews
 $ZM $MSFT $STX $TWTR $FB $AAPL $SPOT https://bit.ly/3DIicq3",,,,1,['https://pbs.twimg.com/media/E-YJSOUXIAgTjp_?format=jpg&name=small'],https://twitter.com/theflynews/status/1434214679174213632
TalkMarkets,@TalkMarkets,2021-09-04T17:49:55.000Z,"TalkMarkets
@TalkMarkets
·
Sep 4, 2021","Trade of the Week, Sept. 4: Zoom $ZM",,,,,[],https://twitter.com/TalkMarkets/status/1434212139275890689
ShogunTrade,@ShogunTrade,2021-09-04T17:49:29.000Z,"ShogunTrade
@ShogunTrade
·
Sep 4, 2021",$ZM Waiting for Short signal on ZM  with https://zpr.io/4BtmcrXgfUT2,,,,,['https://pbs.twimg.com/media/E-dYPbtWUAAdRAU?format=png&name=small'],https://twitter.com/ShogunTrade/status/1434212031306080262
Doctor Guru,@Doctor_Guru,2021-09-04T17:28:19.000Z,"Doctor Guru
@Doctor_Guru
·
Sep 4, 2021","Replying to 
@FrankYanWang
 and 
@4GThnx",💎,,,,[],https://twitter.com/Doctor_Guru/status/1434206704657477638
Bullish Rippers,@BullishRippers,2021-09-04T17:18:44.000Z,"Bullish Rippers
@BullishRippers
·
Sep 4, 2021","How the top 10 holdings in the Ark Invest Innovation ETF $ARKK have performed so far in 2021

Tesla $TSLA +4%
Teladoc $TDOC -28%
$ROKU +3%
Coinbase $COIN +11% (Went public in April)
Unity $U -13%
Zoom $ZM -12%
Shopify $SHOP +37%
Square $SQ +24%
Spotify $SPOT -21%
Twilio $TWLO +8%",,12,41,227,[],https://twitter.com/BullishRippers/status/1434204292425076736
Doctor Guru,@Doctor_Guru,2021-09-04T17:15:27.000Z,"Doctor Guru
@Doctor_Guru
·
Sep 4, 2021","Replying to 
@4GThnx
 and 
@FrankYanWang",💎,1,,1,[],https://twitter.com/Doctor_Guru/status/1434203466856083461
Nigam Arora,@TheAroraReport,2021-09-04T15:24:58.000Z,"Nigam Arora
@TheAroraReport
·
Sep 4, 2021","CAPTURE IMMENSE GAINS SUCH AS 2670% — LABOR DAY SALE — DOUBLE BONUS: ACT NOW TO GET FREE TRIALS
- Read more.

https://blog.thearorareport.com/labor-day-090421/…

$zm $gsat $aapl $amc $didi $ccl $edu $f $amd #investing #invest #investment #investments #investors #markets #stocks #stockstowatch #stockmarket",,,,2,['https://pbs.twimg.com/card_img/1645234295626166273/jbXZFOfr?format=jpg&name=360x360'],https://twitter.com/TheAroraReport/status/1434175665079820293
The Latte,@thelatteHQ,2021-09-04T15:11:50.000Z,"The Latte
@thelatteHQ
·
Sep 4, 2021",Cathie absolutely loves $ZM.,🐐,,,2,['https://pbs.twimg.com/media/E-c0JIQX0AIfnhB?format=jpg&name=medium'],https://twitter.com/thelatteHQ/status/1434172358705782789
Mads Christiansen,@MadsC007,2021-09-04T15:09:16.000Z,"Mads Christiansen
@MadsC007
·
Sep 4, 2021","$ZM
Good thread and #FF for 
@jeremy_scott
 who also had some great points on $PTON",,,,3,"['https://pbs.twimg.com/profile_images/1563342668045828096/UoYzfGbL_normal.jpg', 'https://pbs.twimg.com/media/E9z_9CmXEAoAA3s?format=png&name=small']",https://twitter.com/MadsC007/status/1434171711730200589
"Trade Alerts, Trade Ideas and Crypto",@AlertTrade,2021-09-04T14:30:22.000Z,"Trade Alerts, Trade Ideas and Crypto
@AlertTrade
·
Sep 4, 2021","  You are invited to test drive TradeIdeas PREMIUM features for 2 weeks!

  via ⟶ https://buff.ly/38kgKf4 


$ES_F $SPY $SPX $SPLK $DOCU $AVGO $HPE $MDB $PD $AEO $SIG $CHWY $ZM $FUTU $NTES $STNE $DBI $CHS $NDSN $DAO $SOL $BNR $AMWD $AZRE $LEJU $IMAB",🔴 🔴 ⭐ 📊,,,,['https://pbs.twimg.com/media/E-cqqnuXEAUQZ18?format=jpg&name=medium'],https://twitter.com/AlertTrade/status/1434161921029193735
Beeken Technology,@beeken_tech,2021-09-04T14:03:06.000Z,"Beeken Technology
@beeken_tech
·
Sep 4, 2021",$FDX $PTON $TDOC $ZM - This Beaten-Down Value Stock Is Worth Buying Now https://beeken.io/bhlp?utm_content=newsfeed-Technology-FDX&utm_source=dlvr.it&utm_medium=twitter…,,,,,['https://pbs.twimg.com/media/E-ckbQHVUAIoMBZ?format=jpg&name=small'],https://twitter.com/beeken_tech/status/1434155059151917056
"Ayesha Tariq, CFA",@AyeshaTariq,2021-09-04T13:40:54.000Z,"Ayesha Tariq, CFA
@AyeshaTariq
·
Sep 4, 2021","It's time for the seventh issue of The Weekend Edition. 

This week I cover:
 More jobs data 
Zoom $ZM vs. Docusign $DOCU
Electric Truck Battle heats up with Rivian, $TSLA, $RIDE
IPOs for the fall 

Have a Good Weekend!",▶ ▶ ▶ ▶,3,1,19,['https://pbs.twimg.com/card_img/1645811703593021441/0PkaOOrD?format=jpg&name=medium'],https://twitter.com/AyeshaTariq/status/1434149473706549253
Dissecting the Markets | See pinned tweet,@dissectmarkets,2021-09-04T05:09:08.000Z,"Dissecting the Markets | See pinned tweet
@dissectmarkets
·
Sep 4, 2021","Replying to 
@thehill",🤑,,,,[],https://twitter.com/dissectmarkets/status/1434020684410224640
Dominic Rinaldi,@DominicRinaldi9,2021-09-04T03:20:09.000Z,"Dominic Rinaldi
@DominicRinaldi9
·
Sep 3, 2021","Of course 
@CathieDWood
 is one of the only other investors out there who gets how big $ZM really could be long term",🐘,2,2,6,['https://pbs.twimg.com/profile_images/1309717802073243649/FaYbvDNj_normal.jpg'],https://twitter.com/DominicRinaldi9/status/1433993256166100994
Cesar Ruiz,@Rueez7,2021-09-04T03:19:46.000Z,"Cesar Ruiz
@Rueez7
·
Sep 3, 2021","Replying to 
@iTradeContracts",🙌 😅 😅,,,2,[],https://twitter.com/Rueez7/status/1433993162276552705
Frank Wang,@FrankYanWang,2021-09-04T02:32:06.000Z,"Frank Wang
@FrankYanWang
·
Sep 3, 2021","Cathie talked about $TSLA and $ZM. She thinks Zoom is in 1.5T enterprise communication. It replace player like Cisco. It's not about video, stay at home, hybrid. It is much bigger. I like her vision and I believe Eric Yuan and Zoom's execution to get there.",,18,22,280,[],https://twitter.com/FrankYanWang/status/1433981164201512967
JAGUAR,@JaguarTradesX,2021-09-04T02:02:21.000Z,"JAGUAR
@JaguarTradesX
·
Sep 3, 2021","$LVS 9/17 45 c @ .99 -> 1.5 tp -> cut runner breakeven
$VIH 12.5 c @ .25 -> .85 
$ZM 360 c 7.3 -> 9 got lucky getting out before ER 
$BIGC sept 65c took 60% before cutting rest breakeven
$AMD 115 c 1.3-> 3.4 ->missed exit took 50%(Mon)
$FB gave 380 target Monday PM i took 100%+",,1,,,[],https://twitter.com/JaguarTradesX/status/1433973676727279616
Kevin Brent Cook,@KevinBCook,2021-09-04T01:38:01.000Z,"Kevin Brent Cook
@KevinBCook
·
Sep 3, 2021",Again more proof for my 2-year thesis that Zoom $ZM is ridiculously overvalued at 20X sales with ZERO barriers to entry and awesome free services like Skype and #Discord and Google which is already teaching our kids at school how to do work and meetings!,,,1,2,"['https://pbs.twimg.com/profile_images/1616542655181369345/egP6iIsF_normal.jpg', 'https://pbs.twimg.com/media/E7etkEuWUAkOhfb?format=jpg&name=medium']",https://twitter.com/KevinBCook/status/1433967555207696391
Chameleon Options,@MC_OptionTrades,2021-09-04T01:22:38.000Z,"Chameleon Options
@MC_OptionTrades
·
Sep 3, 2021",$ZM 10-Sep-21 ATM Implied Vol Drops -7.6%. Straddle Implies a Move of ±3.2% https://marketchameleon.com/Overview/ZM/OptionSummary/…,🦎,,,,[],https://twitter.com/MC_OptionTrades/status/1433963684896911360
Syd,@PeaceTee2021,2021-09-04T00:52:01.000Z,"Syd
@PeaceTee2021
·
Sep 3, 2021","Replying to 
@cperruna",,,,,[],https://twitter.com/PeaceTee2021/status/1433955979922591746
Sharko Capital,@MarkoJazbinsek,2021-09-04T00:22:26.000Z,"Sharko Capital
@MarkoJazbinsek
·
Sep 3, 2021",$ZM and $AREC orders got filled today at break-even points. Fuck 'em! #MarginFree,,,,,[],https://twitter.com/MarkoJazbinsek/status/1433948533363707906
