date,news_headline
2021-08-31,"Dow Jones Slips, But Walgreens Stock Jumps 4%; Tesla Extends Gains, Stays In Buy Zone"
2021-08-31,Zoom stock plummets after earnings suggest investors may need to ‘realign their expectations’
2021-08-31,Mid-Afternoon Market Update: Spok Holdings Surges On Takeover Offer; Sequential Brands Shares Slide
2021-08-31,Shareholders Wish This Nasdaq Stock Never Agreed to a Buyout
2021-08-31,Dow Jones Slips As Apple Stock Weighs; NetEase Soars But Zoom Video Crashes
2021-08-31,"After Hours Watch List Scorecard: APPS, SOL, ZM"
2021-08-31,Why Shares of Five9 Tanked Nearly 15% Today
2021-08-31,"ACST, AMSC and NETE among mid-day movers"
2021-08-31,Zoom stock just crashed — here's the simplest reason why
2021-08-31,"US STOCKS-Wall St hovers near record highs, S&P 500 set for strong August"
2021-08-31,Where Zoom Video Communications Stands With Analysts
2021-08-31,"Zoom Could Face 'Transitory' Phase of Weak SMB, Consumer Growth in H2, BofA Says"
2021-08-31,Zoom Stock Plunges As Growth Decelerates Amid Loss Of Small Business Customers
2021-08-31,Mid-Day Market Update: Zoom Shares Drop After Q2 Results; AC Immune Shares Surge
2021-08-31,DJ Zoom's Latest Earnings Report Signals Post-Pandemic Zoom -- Market Talk
2021-08-31,33 Stocks Moving In Tuesday's Mid-Day Session
2021-08-31,"It's Been a Cruel Summer for Peloton, Pinterest, and Zoom Video"
2021-08-31,Why Zoom Video Stock Is Cratering Today
2021-08-31,"Zoom's (ZM) Q2 Earnings Top Estimates, Revenues Jump Y/Y"
2021-08-31,"US STOCKS-S&P 500, Nasdaq slip on tech weakness, but set for monthly gains"
2021-08-31,Zoom Slides as Sales Forecast Raises Growth Concerns: Chart
2021-08-31,Lucky Seven? Market On Pace For Another Winning Month As August Winds Down
2021-08-31,Dow Jones Falls As Apple Drops From Record Highs; Zoom Crashes 17% On Earnings
2021-08-31,"DJ Zoom Down Nearly 16%, Worst Performer in the Nasdaq 100 So Far Today -- Data Talk"
2021-08-31,Is Zoom Stock A Buy Right Now? Guidance Disappoints Amid Higher Small Business Churn
2021-08-31,"Deutsche Bank Adjusts Zoom Video Communications PT to $350 From $375, Maintains Hold Rating"
2021-08-31,Five9 shares slump after Zoom's earnings forecast disappoints
2021-08-31,"Hot Stocks: ZM, STNE fall on earnings; SPCE rises on analyst note; PFGC, APPS climb on index reshuffling"
2021-08-31,DJ Zoom Video Communications Price Target Cut to $315.00/Share From $345.00 by UBS
2021-08-31,DJ Zoom Video Communications Price Target Cut to $369.00/Share From $464.00 by Piper Sandler
2021-08-31,"Piper Sandler Maintains Overweight on Zoom Video Communications, Lowers Price Target to $369"
2021-08-31,Zoom's Record Quarter Wasn't Enough for Wall Street
2021-08-31,"Research Alert: CFRA Maintains Hold Opinion On Shares Of Zoom Video Communications, Inc."
2021-08-31,"Deutsche Bank Adjusts Zoom Video Communications' Price Target to $350 from $375, Keeps Hold Rating"
2021-08-31,DJ Zoom Video Communications Price Target Cut to $350.00/Share From $375.00 by Deutsche Bank
2021-08-31,DJ Zoom Video Communications Price Target Cut to $350.00/Share From $400.00 by Mizuho
2021-08-31,"Deutsche Bank Maintains Hold on Zoom Video Communications, Lowers Price Target to $350"
2021-08-31,18 Stocks Moving in Tuesday's Pre-Market Session
2021-08-31,"Premarket Movers: Zoom Video Communications, Five9, Digital Turbine"
2021-08-31,DJ Zoom Video Communications Price Target Cut to $460.00/Share From $495.00 by BTIG
2021-08-31,"BTIG Maintains Buy on Zoom Video Communications, Lowers Price Target to $460"
2021-08-31,"Baird Adjusts Zoom Video Communications PT to $380 From $445, Maintains Outperform Rating"
2021-08-31,"Seagate Technology Holdings, Zoom Video Communications Enter Cloud Storage Agreement"
2021-08-31,Zoom's stock plunges as sales growth slows
2021-08-31,"Piper Sandler Adjusts Price Target on Zoom Video Communications to $369 From $464, Maintains Overweight Rating"
2021-08-31,Sector Update: Tech
2021-08-31,DJ Zoom Video Communications Is Maintained at Overweight by Keybanc
2021-08-31,DJ Zoom Video Communications Price Target Cut to $398.00/Share From $428.00 by Keybanc
2021-08-31,"Keybanc Maintains Overweight on Zoom Video Communications, Lowers Price Target to $398"
2021-08-31,Investors are starting to play defense as the bull run matures
2021-08-31,"UBS Adjusts Price Target on Zoom Video Communications to $315 From $345, Maintains Neutral Rating"
2021-08-31,"Stifel Adjusts Price Target on Zoom Video Communications to $350 From $450, Keeps Hold Rating"
2021-08-31,"Mizuho Securities Adjusts Price Target on Zoom Video Communications to $350 From $400, Maintains Buy Rating"
2021-08-31,"BofA Securities Adjusts Price Target on Zoom Video Communications to $385 From $480, Keeps Buy Rating"
2021-08-31,"BTIG Adjusts Zoom Video Communications' Price Target to $460 From $495, Keeps Buy Rating"
2021-08-31,Five9 Slumps After FCC Declines 'Streamlined Processing' of Zoom Merger as Deal Requires 'Further Consideration'
2021-08-31,"KeyBanc Adjusts Zoom Video Communications' Price Target to $398 From $428, Keeps Overweight Rating"
2021-08-31,Update: Zoom Video Communications Q2 Results Beat; Guides for Downbeat Fiscal Q3 EPS -- Shares Slump in Pre-Market
2021-08-30,Press Release: CORRECTION - Zoom Reports -2-
2021-08-30,Press Release: CORRECTION - Zoom Reports -4-
2021-08-30,"DJ Zoom Video Communications, Inc. CEO Eric Yuan on Q2 2022 Results -- Earnings Call Transcript >ZM"
2021-08-30,"DJ Covid Hasn't Let Up, but These Stay-at-Home Stocks Aren't Getting the Same Boost -- Barrons.com"
2021-08-30,DJ Zoom's Stock Should Stay on Mute -- Heard on the Street
2021-08-30,"DJ Zoom Hits $1 Billion in Quarterly Revenue, but Shows Signs of Easing Growth -- 2nd Update"
2021-08-30,Zoom's tepid growth forecast takes shine off billion-dollar quarter
2021-08-30,Why Zoom Video and StoneCo Shares Are Falling After Hours Monday
2021-08-30,"Tech, Real Estate Lead Nasdaq, S&P to New Highs"
2021-08-30,Zoom Sinks as Forecast Fuels Post-Pandemic Letdown Fears
2021-08-30,DJ Zoom: Small Customers Represented About 36% of 2Q Revenue -- Market Talk
2021-08-30,Thematic ETF Investing: What You Should Know
2021-08-30,What's Going On With Zoom Video Shares Monday Afternoon?
2021-08-30,DJ Zoom Hits $1 Billion in Quarterly Revenue -- 2nd Update
2021-08-30,Zoom Video Q2 Earnings Conference Call To Begin At 5 p.m. EDT
2021-08-30,"Zoom expects tepid growth as pandemic boom fades, shares fall"
2021-08-30,DJ Zoom Hits $1 Billion in Quarterly Revenue
2021-08-30,DJ Zoom Posts 2Q Revenue of More Than $1B; Beats Wall Street Targets
2021-08-30,"Zoom Video logs first billion-dollar quarter, but the stock is still falling"
2021-08-30,BRIEF-Hive Raises $10 Million Led By Rembrandt Venture Partners
2021-08-30,BRIEF-Zoom Video Communications Sees FY Adj EPS Between $4.75 And $4.79
2021-08-30,The Staying Power of Remote Learning — And Remote Learning Stocks
2021-08-30,UPDATE 1-Zoom beats quarterly revenue estimates on hybrid work boost
2021-08-30,Zoom Video Communications Sees FY22 Rev $4.005B-$4.015B >ZM
2021-08-30,"Zoom Says At End Of Q2, Had ~504,900 Customers With More Than 10 Employees, Up 36% YoY"
2021-08-30,"Zoom Video Communications: 2Q Number of Customers Contributing More Than $100,000 in TTM Rev Up 131% Yr Over Yr >ZM"
2021-08-30,Zoom Video Communications: 2Q GAAP Operating Margin of 28.8% and Non-GAAP Operating Margin of 41.6% >ZM
2021-08-30,"Zoom Says In Q2 Had 2,278 Customers Contributing Over $100K In Trailing 12 Months Revenue, Up 131% YoY"
2021-08-30,"Zoom Video Communications Q2 Adj. EPS $1.36 Beats $1.16 Estimate, Sales $1.02B Beat $990.96M Estimate"
2021-08-30,Zoom Video Communications 2Q Adj EPS $1.36 >ZM
2021-08-30,Press Release: Zoom Reports Financial Results for the Second Quarter of Fiscal Year 2022
2021-08-30,Zoom Video Communications 2Q Net $316.9M >ZM
2021-08-30,Zoom Video Communications 2Q Rev $1.02B >ZM
2021-08-30,Zoom Video Communications Sees FY Rev $4.01B-$4.01B >ZM
2021-08-30,Zoom Video Communications Sees 3Q Rev $1.01B-$1.02B >ZM
2021-08-30,Zoom Video Communications Sees 3Q Adj EPS $1.07-Adj EPS $1.08 >ZM
2021-08-30,Zoom Video Communications Sees FY Adj EPS $4.75-Adj EPS $4.79 >ZM
2021-08-30,Zoom Video Reports Earnings Monday. Here’s What to Expect.
2021-08-30,DJ Zoom Video Stock Is Rallying Into Its Earnings Report. Here's What to Watch. -- Barrons.com
2021-08-30,"MT Newswires After Hours Watch List: APPS, SOL, ZM"
2021-08-30,"Zoom to report fiscal Q2 2022 earnings, as analysts focus on slowing growth"
2021-08-30,Zoom Video Communications Fiscal Q2 Results Top Street View; Guides for Downbeat Fiscal Q3 Non-GAAP EPS
2021-08-30,"-- Earnings Flash (ZM) ZOOM VIDEO COMMUNICATIONS Posts Q2 Revenue $1.02B, vs. Street Est of $990.3M"
2021-08-30,Dow Jones Rallies As Apple Jumps To Record Highs; Zoom Earnings Due
2021-08-30,3 Stocks to Buy Into the Fall Season
2021-08-30,ARK Invest Stocks To Buy And Watch: 6 Stocks That Cathie Wood's ARK ETFs Own; Zoom Earnings Due
2021-08-30,This Week's Earnings Report
2021-08-30,Incoming: Will The Slew Of Jobs Data This Week Sweat Or Soothe The Market's Tapering Anxieties?
2021-08-30,"Monday's Market Minute: Earnings, Crude, And More To Watch"
2021-08-30,"Earnings Reaction History: Zoom Video Communications, 55.6% Follow-Through Indicator, 12.9% Sensitive"
2021-08-30,Wall Street's Wall of Worry
2021-08-30,"DJ Support.com, Zoom, Hill-Rom: What to Watch When the Stock Market Opens Today"
2021-08-30,7 Best U.S. Tech Stocks to Buy Heading Into Year-End 
2021-08-30,Coffee prices haven't been this high in 4 years
2021-08-30,"Stocks Open Higher After S&amp;P 500, Nasdaq Hit Records"
2021-08-30,Indexes Climbing Slowly Ahead in the Beginning of the Week
2021-08-30,Zoom Video Communications (ZM) Beats Q2 Earnings and Revenue Estimates
2021-08-29,"DJ Zoom, Chewy, Broadcom, Kansas City Southern, and Other Stocks for Investors to Watch This Week -- Barrons.com"
2021-08-29,Hurricane Ida Lashes Gulf Coast With 150mph Winds
2021-08-29,Carter Worth And Mike Khouw's Zoom Video Communications Trade
2021-08-29,Zoom Dead Money So Far in 2021
2021-08-29,3 Cathie Wood Tech Stocks to Buy Now
2021-08-29,"Earnings Week Ahead: Zoom, Nordson, Five Below and MongoDB in Focus"
2021-08-27,DJ 'Hybrid Meetings' Will Become the Norm. This Cheap Stock Could Be a Winner. -- Barrons.com
2021-08-27,"Zoom Video Communications Inc. stock rises Friday, still underperforms market"
2021-08-27,Zoom Video earnings: Expectations may be coming back to earth
2021-08-27,"Benzinga Pro's Top 5 Stocks To Watch For Friday, Aug. 27, 2021: BABA, ZM, SAVA, SPRT, CHGG"
2021-08-26,Zoom Video Communications Inc. stock outperforms competitors on strong trading day
2021-08-26,"For Salesforce investors, Slack must start supercharging growth — and the stock price"
2021-08-26,Zoom Video’s stock gains after Morgan Stanley says buy before earnings
2021-08-26,Zoom Video’s stock rallies after Morgan Stanley said stock has gotten too cheap to ignore
2021-08-26,These 2 Nasdaq Stocks Lit Up Thursday Even as Markets Sagged
2021-08-26,12 Best ARK Stocks To Invest In
2021-08-26,Why Zoom Video's Growth Will Likely 'Surprise To The Upside' Over The Next Year
2021-08-26,DJ Zoom Stock Jumps as Morgan Stanley Says to Buy. Earnings Are Monday. -- Barrons.com
2021-08-26,Enterprise Customer Base to Aid Zoom Video's (ZM) Q2 Earnings
2021-08-26,"DJ Investors' Soapbox: Zoom Video Jumps, Dollar Tree Drops -- And What Else Is Happening in the Stock Market Thursday -- Barrons.com"
2021-08-26,Could Facebook's Horizon Workrooms Make It Zoom's Biggest Competitor?
2021-08-26,DJ Zoom Video Communications Raised to Overweight From Equal-Weight by Morgan Stanley
2021-08-26,DJ Zoom Video Communications Price Target Raised to $400.00/Share From $360.00 by Morgan Stanley
2021-08-26,"Morgan Stanley Upgrades Zoom Video Communications to Overweight, Raises Price Target to $400"
2021-08-26,"Zoom Video Communications Upgraded by Morgan Stanley to Overweight From Equal-Weight, Price Target to $400 From $360"
2021-08-25,Wondering if You Should Sell Your Hot Stock?
2021-08-25,Alphabet's (GOOGL) Updates Meet With Echo Notification Feature
2021-08-25,Price Over Earnings Overview: Zoom Video Communications
2021-08-25,Zoom Earnings: What to Watch
2021-08-25,Zoom Video (ZM) to Report Q2 Earnings: What's in the Cards?
2021-08-25,'Zoom's latest update includes gesture-activated reactions on iPad' -Engadget Article Highlighting News From Zoom From Monday
2021-08-25,This ETF Is a Better Option for Growth Investors Than Cathie Wood's ARK Innovation
2021-08-25,DJ Companies Strike While the Stock Market Is Hot
2021-08-24,Zoom Video Communications Inc. stock underperforms Tuesday when compared to competitors
2021-08-24,Factors to Note Ahead of VMware's (VMW) Q2 Earnings Release
2021-08-24,7 Retail Stocks to Buy for a Back-to-School Boom
2021-08-24,What Is Facebook's Latest Update To Legacy App?
2021-08-24,Is Now the Time to Buy the Dip on Vimeo Stock?
2021-08-23,Buy Resurgent Salesforce Stock Before Q2 Earnings for Long-Term Growth?
2021-08-23,"Zoom Video Communications Inc. stock rises Monday, still underperforms market"
2021-08-23,"Why Facebook, Twitter, Zoom Are At Risk Of Losing Users?"
2021-08-23,Zoom Video Communications (ZM) Earnings Expected to Grow: Should You Buy?
2021-08-23,Top Tech Stocks for September 2021
2021-08-23,10 Best Stocks to Invest In According to Chinese Billionaire Lei Zhang
2021-08-23,"Phunware Steams Up Hybrid Work Initiatives After Facebook, Salesforce"
2021-08-23,Zoom Says We Are Aware of a Subset of Customers Experiencing Errors While Joining a Live Meeting
2021-08-22,3 Top Tech Stocks We're Buying Right Now
2021-08-21,"Got $5,000? 3 Beaten-Down Cathie Wood Stocks That Could Soar"
2021-08-21,3 High-Yielding Tech Dividend Stocks Nearing Aristocrat Status
2021-08-20,Is Cisco Systems Stock a Buy?
2021-08-20,Expert Ratings For Zoom Video Communications
2021-08-20,7 Coronavirus Stocks to Buy in Case of Lockdown 2.0
2021-08-20,DJ Zoom Usage Is Tumbling as More People Return to Offices -- Barrons.com
2021-08-19,The case for sinking Cathie Wood’s Ark—here’s how one ETF provider outlines the short thesis
2021-08-19,4 Stocks Billionaires Bought Hand Over Fist in the Second Quarter
2021-08-17,Hamburg's Data Watchdog Warns Government Against Zoom
2021-08-17,Alphabet (GOOGL) Boosts Google Meet Reach With Latest Update
2021-08-17,3 Office Equipment Stocks to Watch in a Prospering Industry
2021-08-17,Cisco (CSCO) to Post Q4 Earnings: Webex & Security in Focus
2021-08-17,Mizuho boosts upside expectations for picks in off-cycle software earnings
2021-08-17,"3 Reasons to Buy Bumble, and 1 Reason to Sell"
2021-08-17,The stock market just doubled from its pandemic low � but now Delta's happening
2021-08-16,Earnings-Palooza: 4 FAANG Stocks and More
2021-08-16,"BRIEF-Tiger Global Management Ups Share Stake in Doordash, Snowflake, Cuts in Roblox, Facebook"
2021-08-16,EdTech company gets $105 million investment from SoftBank
2021-08-16,What to Expect Ahead of Cisco's (CSCO) Q4 Earnings Release?
2021-08-15,My 2019 Report Card: Up 319%
2021-08-13,"Earnings Magic: Disney Provides Reopening Optimism With ""Bullish"" Theme Park Results"
2021-08-13,Here's Why I'm More Excited Than Ever After This Fintech's Second-Quarter Earnings
2021-08-12,2 Types of Growth Stocks Investors Should Be Holding in Their Portfolios Today
2021-08-12,"EdTech platform Emeritus raises $650 mln from SoftBank, Accel, others"
2021-08-12,Cloud firm Talkdesk's valuation jumps to $10 billion after fresh funding
2021-08-11,Why Zoom Shares Fell Nearly 4% Today
2021-08-11,'Fifth graders at an Atlanta-area school were sent home Wednesday for virtual learning due to high numbers of positive Covid-19 cases' -CNN Breaking News
2021-08-11,Citrix Reports Its Wrike Unit Partners With Zoom To Offer 'Actionable Meetings by Wrike app for Zoom'
2021-08-11,8 Best Growth Stocks For The Second Half Of 2021
2021-08-11,5 Retail Stocks to Buy Ahead of Strong Back-to-School Sales
2021-08-11,Mubadala co-leads $100 mln capital raise for software firm People.ai
2021-08-10,Alphabet (GOOGL) Expands Google Duo Reach With Latest Update
2021-08-09,Zoom Video Communications (ZM) Stock Moves -0.03%: What You Should Know
2021-08-09,"Tesla Fame's Robot-Run ETF Added Snapchat, Zoom, And This WallStreetBets-Favorite Stock In July"
2021-08-06,Tiger Global’s Top 10 Stocks Picks and Performance
2021-08-06,"Payrolling In: Employment Report Shows Solid Gains, But Initial Market Reaction Muted"
2021-08-06,Unusual Options Activity Insight: Zoom Video Communications
2021-08-06,Is Cathie Wood's ARKK ETF a Buy Now?
2021-08-05,What Investors Need to Know About Blend Labs
2021-08-05,What Is Venture Capital Investing?
2021-08-05,SoFi Technologies Stock Has All the Earmarks of a FinTech Giant in the Making
2021-08-05,Institutions are Hedging their Bets with Zoom Video (NASDAQ:ZM)
2021-08-04,Bears Should Pray Zoom Video's Stock Gets Rejected At Resistance
2021-08-04,Earnings Report Roundup
2021-08-04,Why Shares of Zoom Video Spiked Today
2021-08-04,Zoom shares surge by 7% as conferences get cancelled and workers stay home
2021-08-04,15 Most Valuable B2B SaaS Companies
2021-08-04,Zoom Won’t Stop at Video Chat Dominance
2021-08-03,2 Top-Ranked Tech Stocks to Buy and Hold After Earnings
2021-08-03,Why I Just Bought These 3 High-Growth Tech Stocks
2021-08-03,What Will the Stock Market Do Today? 3 Big Stories to Watch.
2021-08-03,2 Growth Stocks to Buy Right Now
2021-08-03,Companies with office return plans might have to stay flexible
2021-08-02,Zoom Video Communications (ZM) Gains As Market Dips: What You Should Know
2021-08-02,Zoom privacy settlement: How users can apply for a chunk of $85 million
2021-08-02,Microsoft Triumphs By Sealing A Record-Breaking Fiscal Year
2021-08-02,"Square Falls Premarket; Moderna, Caterpillar, Levi Strauss Rise"
2021-08-02,PRESS DIGEST- New York Times business news - Aug 2
2021-08-02,"Square, Afterpay, Alibaba, Parker-Hannifin, Zoom Video - 5 Things You Must Know"
2021-08-01,"UPDATE 1-Zoom reaches $85 mln settlement over user privacy, 'Zoombombing'"
2021-08-01,How Will the Delta Variant Impact the Stock Market Going Forward?
2021-08-01,Zoom Settles Consumer Claims Over Privacy for $85 Million
2021-07-30,Seeking Alpha Catalyst Watch
2021-07-30,DJ Poly Stock Is Sliding. A Parts Shortage Is Hurting Sales and Profit -- Barrons.com
2021-07-30,Zoom Video (ZM) Moves 4.5% Higher: Will This Strength Last?
2021-07-30,Twilio (TWLO) Reports Narrower-Than-Expected Loss in Q2
2021-07-30,Proofpoint's (PFPT) Q2 Earnings and Revenues Beat Estimates
2021-07-30,"Fortinet (FTNT) Beats on Q2 Earnings & Revenues, Raises '21 Guidance"
2021-07-30,"Atlassian (TEAM) Q4 Earnings and Revenues Top Estimates, Up Y/Y"
2021-07-29,Wall Street Loves These 2 Nasdaq Stock Giants
2021-07-29,Top Stocks for August 2021
2021-07-29,The 3 Best Cryptos to Buy Now Before They 10X
2021-07-29,Zoom Video Stock Jumps Because the Hybrid Work Outlook Is Very Good
2021-07-29,2 Out of Favor Tech Stocks With Massive Upside
2021-07-29,3 Stocks to Buy on Earnings Dips
2021-07-29,Why Zoom Video Communication's Stock Is Trading Higher Today
2021-07-29,Zoom stock rises after KeyBanc upgrade on hybrid work tailwind
2021-07-29,"3 Reasons to Buy Zoom Video Communications, and 1 Reason to Sell"
2021-07-29,Tyler Technologies (TYL) Q2 Earnings & Revenues Top Estimates
2021-07-29,"Xilinx's (XLNX) Q1 Earnings and Revenues Top Estimates, Up Y/Y"
2021-07-29,"Cirrus Logic (CRUS) Crushes Q1 Earnings Estimates, Guides Strong"
2021-07-29,"Is Now The Time To Buy Stock In Tesla, Microsoft Or Zoom?"
2021-07-29,Zoom Continues to Improve Its Platform
2021-07-29,DJ Zoom Video Communications Raised to Overweight From Sector Weight by Keybanc
2021-07-29,DJ Zoom Video Communications Price Target Announced at $428.00/Share by Keybanc
2021-07-29,"KeyBanc Upgrades Zoom Video Communications to Overweight From Sector Weight, Assigns $428 Price Target"
2021-07-29,Latest shift to tech leaves Cathie Wood's ARKK in the cold
2021-07-28,The Latest News From Zoom and AutoNation
2021-07-28,NortonLifeLock (NLOK) Q1 Earnings and Revenues Top Estimates
2021-07-28,Science Applications (SAIC) Clinches U.S. Navy Contract Worth $85M
2021-07-28,"Startup Class Technologies raises $105 mln from SoftBank, others"
2021-07-27,Zoom Video Communications (ZM) Dips More Than Broader Markets: What You Should Know
2021-07-27,What Did the Stock Market Do Today? 3 Big Stories to Catch Up On.
2021-07-27,Logitech's (LOGI) Q1 Earnings and Revenues Top Estimates
2021-07-27,"F5 Networks (FFIV) Gains 6% on Q3 Earnings Beat, Upbeat Outlook"
2021-07-27,Check Point (CHKP) Q2 Earnings and Revenues Top Estimates
2021-07-26,The Profit Potential Behind Zoom’s Latest Growth Plans
2021-07-26,Why Zoom Video Is A Top Communications Stock Pick
2021-07-26,"DJ Zoom Deal for Five9 Is a 'Game Changer,' Analyst Says -- Barrons.com"
2021-07-26,Zoom Video Jumps as BofA Makes It a Top Pick After Five9 Buy
2021-07-26,Why Zoom Shares Are Trading Higher Today
2021-07-26,Microsoft (MSFT) to Post Q4 Earnings: Azure & Teams in Focus
2021-07-26,"Zoom Gains As BofA Calls It Top Pick, Five9 Deal Game-changer"
2021-07-25,Microsoft's (MSFT) Q3 FY2021 Earnings: What to Expect
2021-07-25,Why Paycom Will Continue to Take Market Share
2021-07-24,A Stock Market Crash Is a Given: 3 Surefire Stocks to Buy When It Happens
2021-07-23,Understanding Zoom Video Communications's Unusual Options Activity
2021-07-23,Factors to Note Ahead of Microsoft (MSFT) Q4 Earnings Release
2021-07-23,Event management firm Cvent confirms deal to go public through SPAC Dragoneer Growth II
2021-07-23,Why Is Everyone Talking About Zoom Stock?
2021-07-23,BRIEF-Cvent To Become Publicly Traded After Combining With Dragoneer Growth Opportunities Corp II
2021-07-23,UPDATE 1-Tech firm Cvent to go public in $5.3 bln blank-check deal
2021-07-23,UPDATE 2-Tech firm Cvent to return to public markets via $5.3 bln blank-check deal
2021-07-23,Here's Why I Don't Own Zoom Stock
2021-07-23,"Cathie Wood Loads Up Another $12M In Zoom, Continues Shedding Stakes In Alibaba Rivals Tencent, JD"
2021-07-22,Buy Apple and Microsoft Stock Now Before Earnings as Tech Soars?
2021-07-22,Did You See What Cathie Wood Bought on Wednesday?
2021-07-22,SYNNEX (SNX) to Offer Proofpoint's Cybersecurity Solutions
2021-07-22,Does Zoom Still Have Room to Run?
2021-07-22,"SoFi Technologies Isn’t as Exciting as Others, but It’s a Long Term Winner"
2021-07-21,"Ark Buys More Coinbase As Cathie Wood Speaks At Bitcoin Conference; Also Loads Up On DraftKings, Zoom"
2021-07-21,"Seagate (STX) Q4 Earnings & Revenues Top Estimates, Shares Up"
2021-07-21,Zoom is reportedly in talks to invest in Cvent SPAC deal
2021-07-21,Intel-backed Kaltura's stock pops 20% after IPO values video-cloud firm at $1.2B
2021-07-21,3 Huge Implications of Zoom's $14.7 Billion Bid for Five9
2021-07-21,Is Monday.com Stock a Buy?
2021-07-21,Zoom expands offerings with Zoom Apps and Events
2021-07-21,"SAP SE (SAP) Q2 Earnings Improve Year Over Year, View Raised"
2021-07-21,BRIEF-Zoom Elevates Platform Experience With Launch Of Zoom Apps And Zoom Events
2021-07-21,Pinterest Makes for a Solid Long-Term Investment
2021-07-21,SYNNEX (SNX) to Distribute DTEN's Video Conference Hardware
2021-07-21,Asana Highlights Launch Of App For Zoom To 'Reimagine Meetings'
2021-07-21,"DJ Zoom Video Launches Zoom Apps And Zoom Events, Stock Inches Up -- MarketWatch"
2021-07-21,Kaltura to raise $150M in IPO after pricing at midpoint of range
2021-07-21,CACI Wins DTRA's $1.4 Billion Mission Support Task Order
2021-07-21,What to Watch When Zoom Reports Earnings
2021-07-21,BRIEF-Kahoot! Integrates With Zoom To Deliver Engagement In Video Conferencing And Virtual Learning
2021-07-21,Palantir Technologies Stock Is Making All the Right Moves
2021-07-21,Kahoot! Unveils App for Zoom
2021-07-20,10 Best Stocks to Buy According to Billionaire Paul Tudor Jones
2021-07-20,Top Tech Stocks for August 2021
2021-07-20,The Perfect Fit: Zoom Acquires Five9
2021-07-20,Blackbaud (BLKB) Rolls Out Payment Terminal: Major Takeaways
2021-07-20,Synopsys (SNPS) and Samsung Team Up for ISO 26262 Compliance
2021-07-20,Should Investors Welcome Zoom's $14.7 Billion Deal?
2021-07-20,"The Zacks Analyst Blog Highlights: Zoom, Five9, Cisco and Microsoft"
2021-07-20,"Company News for Jul 20, 2021"
2021-07-20,"DJ Space Race, Nvidia and IBM: What to Watch When the Market Opens"
2021-07-19,"Bumble, Match Group, and the State of Online Dating"
2021-07-19,US STOCKS-Wall Street ends sharply lower as Delta variant sparks new lockdown fears
2021-07-19,Why Zoom Video Communications Was Down on Monday
2021-07-19,Key Daily Technical Levels For Zoom Video Communications
2021-07-19,US STOCKS-Wall Street plummets as rising Delta variant cases revive shutdown fears
2021-07-19,Why RingCentral Shares Have Fallen 34% So Far in 2021
2021-07-19,"US STOCKS-Dow, S&P 500 sink 2% as virus surge stifles recovery hopes"
2021-07-19,"FIVN, ZM Stock: What Zoom Investors Should Know About the Huge Five9 Acquisition"
2021-07-19,"Cooley, Latham take lead on Zoom's $14.7-billion Five9 deal"
2021-07-19,Analyst: Zoom Video Buyout Of Five9 Accelerates xCaaS Expansion
2021-07-19,DJ Zoom Really Gets Back to Business -- Heard on the Street
2021-07-19,Zoom $14.7 Billion Five9 Deal Sets Up Cloud Showdown with Salesforce
2021-07-19,DJ Zoom Stock Is Sliding on the Five9 Deal. Here's Why. -- Barrons.com
2021-07-19,US STOCKS-Dow sinks 2% as virus surge stifles recovery hopes
2021-07-19,Goldman Sachs: Biden's antitrust crackdown could slow the deal boom on Wall Street
2021-07-19,Does Delta Variant Make Zoom Video Stock a Buy Again?
2021-07-19,Zoom Video (ZM) to Buy Call Center Software Provider Five9
2021-07-19,US STOCKS-Wall Street drops over 1% as virus surge sparks recovery worries
2021-07-19,Zoom Plans To Continue Growing After The Pandemic
2021-07-19,Deals of the day-Mergers and acquisitions
2021-07-19,"Hot Stocks: COVID drags on airlines; no deal for PSTH; CRM, WORK merger approved; ZM to buy FTVN"
2021-07-19,BRIEF-Five9 Says Co Will Be Required To Pay Zoom $450 Million If Merger Deal Is Terminated Under Certain Conditions
2021-07-19,Zoom analysts digest 'utter surprise' of Five9 acquisition
2021-07-19,DJ Zoom Cashes In on Stock Surge With Five9 Deal -- Barrons.com
2021-07-19,Today’s Biggest Pre-Market Stock Movers: 10 Top Gainers and Losers on Monday
2021-07-19,Why Five9 Shares Are Trading Higher Today
2021-07-19,Zoom's massive $14.7 billion deal for Five9 highlights record-setting year for M&A
2021-07-19,"DJ Zoom Video, Five9, Exxon, IBM: What to Watch When the Stock Market Opens Today"
2021-07-19,"DJ Five9 Stock Rallies, Zoom Shares Fall After $14.7 Billion All-stock Merger Deal Announced -- MarketWatch"
2021-07-19,"Is Now The Time To Buy Into GameStop, ContextLogic (Wish), Or Zoom?"
2021-07-19,"DJ Zoom Shares Stumble, Five9's Rise Following Deal"
2021-07-19,"5 Stocks To Watch For July 19, 2021"
2021-07-19,Investors are worried about the virus again
2021-07-19,Dow sinks nearly 650 points as Delta variant fears hit Wall Street hard
2021-07-19,DJ Zoom Agrees To Buy Call Center Software Company Five9 for $14.7 Billion In Stock -- Barrons.com
2021-07-19,"Covid Risk-Off Wave, England Freedom Day, OPEC Peace Deal - What's Moving Markets"
2021-07-19,PRESS DIGEST- Wall Street Journal - July 19
2021-07-19,Zoom Video Buys Call Center Group Five9 for $15 Billion in All-Stock Deal
2021-07-19,Zoom Falls After $14.7 Billion Deal To Buy Five9
